shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
18895344,15.320165200000002,44.19894420000001,56
18895344,15.320281900000001,44.19890290000001,57
18895344,15.320472600000002,44.19888,58
18895344,15.3206313,44.198882000000005,59
18895344,15.320754,44.19888100000001,60
18895344,15.320984700000002,44.1988792,61
18895344,15.321618800000001,44.198914300000006,62
18895344,15.322196700000001,44.1989607,63
18895344,15.323205200000002,44.199012200000006,64
18895344,15.325106800000002,44.1991202,65
18895344,15.3260342,44.1991719,66
18895344,15.326618900000001,44.1992016,67
18895344,15.3272679,44.1991706,68
18895344,15.327710100000001,44.1991646,69
18895344,15.327826600000002,44.199158800000006,70
18895344,15.329048100000001,44.199040800000006,71
18895344,15.330411100000001,44.1988946,72
18895344,15.331440800000001,44.198819,73
18895344,15.332309300000002,44.1987383,74
18895344,15.332954,44.1986873,75
18895344,15.334359400000002,44.1986105,76
18895344,15.3347025,44.1985716,77
18895344,15.334813500000001,44.1985764,78
18895344,15.3350576,44.1985924,79
18895344,15.335470200000001,44.19863170000001,80
18895344,15.3360707,44.198704500000005,81
18895344,15.337325300000002,44.198768,82
18895344,15.338129400000001,44.1988138,83
18895344,15.338807200000002,44.1988312,84
18895344,15.339547500000002,44.19886,85
18895344,15.340261500000002,44.1988556,86
18895344,15.341282300000001,44.1987322,87
18895344,15.341500000000002,44.1986877,88
18895344,15.3422677,44.1984933,89
18895344,15.342836000000002,44.1982852,90
18895344,15.343228400000001,44.19820120000001,91
18895344,15.344049700000001,44.197992500000005,92
18895344,15.3449085,44.19776220000001,93
18895345,15.3450611,44.197634900000004,0
18895345,15.3448907,44.1976767,1
18895345,15.344781800000002,44.197703100000005,2
18895345,15.344620500000001,44.197749800000004,3
18895345,15.344037300000002,44.197899500000005,4
18895345,15.342812000000002,44.198208900000004,5
18895345,15.342245600000002,44.198413800000004,6
18895345,15.341494700000002,44.198607200000005,7
18895345,15.341267600000002,44.198654000000005,8
18895345,15.340696500000002,44.198723,9
18895345,15.3402559,44.198771900000004,10
18895345,15.339543400000002,44.1987791,11
18895345,15.338813300000002,44.19874840000001,12
18895345,15.338133000000001,44.1987206,13
18895345,15.3377981,44.19868820000001,14
18895345,15.335560000000001,44.198509,15
18895345,15.335101100000001,44.198476400000004,16
18895345,15.334821300000002,44.1984476,17
18895345,15.3347086,44.1984457,18
18895345,15.334493300000002,44.1984859,19
18895345,15.332957200000001,44.1985844,20
18895345,15.332237100000002,44.198645500000005,21
18895345,15.331585400000002,44.1987078,22
18895345,15.330411500000002,44.198810900000005,23
18895345,15.329286800000002,44.1989086,24
18895345,15.327818700000002,44.199047400000005,25
18895345,15.327704500000001,44.1990513,26
18895345,15.327280700000001,44.19907070000001,27
18895345,15.326630300000001,44.19909500000001,28
18895345,15.326015800000002,44.199086400000006,29
18895345,15.3250439,44.19902930000001,30
18895345,15.323376500000002,44.198913600000004,31
18895345,15.3222058,44.198876600000006,32
18895345,15.320986200000002,44.198807800000004,33
18895345,15.3205331,44.1987723,34
18895345,15.320460400000002,44.198764800000006,35
18895345,15.3203869,44.198746400000005,36
18895345,15.320250800000002,44.19869920000001,37
18895345,15.320149400000002,44.198683700000004,38
18895345,15.3200391,44.198692900000005,39
18895345,15.319855500000001,44.1987346,40
18895345,15.319767200000001,44.198759100000004,41
18895345,15.319626300000001,44.1987761,42
18895345,15.319260800000002,44.19878190000001,43
18895345,15.318826500000002,44.198810300000005,44
18895345,15.318388,44.198809600000004,45
18895345,15.3180606,44.1988209,46
18895345,15.317742200000001,44.198809100000005,47
18895345,15.317528800000002,44.198795200000006,48
18895345,15.3172168,44.1987219,49
18895345,15.316914700000002,44.198619400000005,50
18895345,15.316752000000001,44.1985455,51
18895345,15.3162052,44.198266800000006,52
18895345,15.3158135,44.19803,53
18895345,15.315454500000001,44.197813000000004,54
18895345,15.315171200000002,44.19760720000001,55
18895345,15.3145231,44.197136300000004,56
18895345,15.313395000000002,44.19620930000001,57
18895345,15.312160500000001,44.19508390000001,58
18895345,15.311295900000001,44.194374700000004,59
18895345,15.3109382,44.194065900000005,60
18895345,15.310555700000002,44.193741,61
18895345,15.310219100000001,44.1934011,62
18895345,15.309673000000002,44.192694900000006,63
18895345,15.308100500000002,44.190612200000004,64
18895345,15.306849200000002,44.188978000000006,65
18895345,15.306225900000001,44.1880961,66
18895345,15.305875200000001,44.187587400000005,67
18895345,15.3040967,44.185100500000004,68
18895345,15.303639900000002,44.18443190000001,69
18895345,15.303023900000001,44.1835011,70
18895345,15.301958700000002,44.1819178,71
18895345,15.301801700000002,44.1816839,72
18895345,15.301576400000002,44.181402500000004,73
18895345,15.301194700000002,44.181084600000005,74
18895345,15.300814200000001,44.1807439,75
18895345,15.3004501,44.180436900000004,76
18895345,15.300183400000002,44.18020430000001,77
18895345,15.299267600000002,44.1793947,78
18895345,15.298929800000002,44.1790449,79
18895345,15.298563500000002,44.1784401,80
18895345,15.298366300000001,44.17794550000001,81
18895345,15.298315500000001,44.177776200000004,82
18895345,15.298228900000002,44.1774459,83
18895345,15.298184000000001,44.177145800000005,84
18895345,15.298069400000001,44.176579600000004,85
18895345,15.2980119,44.17630440000001,86
18895345,15.297622900000002,44.175381900000005,87
18895345,15.2975211,44.17517410000001,88
18904090,15.307909800000001,44.2352812,0
18904090,15.3087756,44.235041700000004,1
18904090,15.3086999,44.2346956,2
18904090,15.308728600000002,44.2346416,3
18904090,15.309258000000002,44.23444920000001,4
18904090,15.3097986,44.2342518,5
18904090,15.309544200000001,44.23351,6
18904090,15.310116500000001,44.2333238,7
18904090,15.310154,44.233309500000004,8
18904090,15.310239300000001,44.23327930000001,9
18904090,15.310963200000002,44.23297900000001,10
18904090,15.311714700000001,44.232707700000006,11
18904090,15.312107700000002,44.232543500000006,12
18904090,15.312789700000002,44.232312300000004,13
18904090,15.313109500000001,44.2321894,14
18904090,15.314193500000002,44.231790700000005,15
18904090,15.314900800000002,44.2315352,16
18904090,15.315441000000002,44.2313606,17
18904090,15.316298000000002,44.231039,18
18904090,15.3164063,44.230996700000006,19
18904090,15.317423500000002,44.2305721,20
18904090,15.317514700000002,44.230524300000006,21
18904090,15.317592200000002,44.2304837,22
18904090,15.317614700000002,44.230444000000006,23
18904090,15.317630900000001,44.230397800000006,24
18904090,15.317636100000001,44.2303149,25
18904090,15.317623900000001,44.2302236,26
18904090,15.3175883,44.2301031,27
18904090,15.316339500000002,44.2270721,28
18904090,15.316227300000001,44.22676680000001,29
18904090,15.31619,44.22644270000001,30
18904090,15.316240800000001,44.2258599,31
18904090,15.316590900000001,44.223520900000004,32
18904090,15.316642000000002,44.223010300000006,33
18904090,15.3166822,44.222977500000006,34
18904090,15.316717700000002,44.2229199,35
18904090,15.316732700000001,44.222832000000004,36
18904090,15.3169508,44.221355,37
18904090,15.3170771,44.221105,38
18904090,15.3171098,44.22073,39
18904090,15.317137700000002,44.220511800000004,40
18904090,15.3171493,44.2204088,41
18904090,15.317224000000001,44.220278900000004,42
18904090,15.317306300000002,44.220179200000004,43
18904090,15.3174325,44.2201017,44
18904090,15.317536500000001,44.220076600000006,45
18904090,15.317891200000002,44.2199991,46
18904090,15.319166200000002,44.219739700000005,47
18904090,15.3194665,44.219670400000005,48
18904090,15.319793100000002,44.2195589,49
18904090,15.320522600000002,44.2194353,50
18904090,15.320833900000002,44.219379700000005,51
18904090,15.321540800000001,44.219255700000005,52
18904090,15.321943100000002,44.2192002,53
18904090,15.322581300000001,44.2191771,54
18904090,15.323106700000002,44.2191721,55
18904090,15.3231125,44.2190858,56
18904090,15.3226016,44.21908500000001,57
18904090,15.322276400000002,44.2190954,58
18904090,15.322233100000002,44.218994800000004,59
18904090,15.322210400000001,44.2189314,60
18904090,15.322213300000001,44.218877000000006,61
18904090,15.322237800000002,44.218818600000006,62
18904090,15.322288000000002,44.2187624,63
18904090,15.322347100000002,44.2187393,64
18904090,15.322632400000002,44.2186317,65
18904090,15.3226942,44.2185981,66
18904090,15.322750400000002,44.2185551,67
18904090,15.322799500000002,44.218503600000005,68
18904090,15.322982300000001,44.218458000000005,69
18904090,15.323159600000002,44.218421000000006,70
18904090,15.3232937,44.2183994,71
18904090,15.3234337,44.2183811,72
18904090,15.325198600000002,44.218240900000005,73
18904090,15.325338300000002,44.2182144,74
18904090,15.325437,44.218175800000004,75
18904090,15.325637500000001,44.218076100000005,76
18904090,15.325987800000002,44.217891400000006,77
18904090,15.326367200000002,44.2177014,78
18904090,15.326581500000001,44.21757590000001,79
18904090,15.326775200000002,44.2174454,80
18904090,15.326906500000002,44.217347800000006,81
18904090,15.327051100000002,44.2172239,82
18904090,15.327157600000001,44.217100200000004,83
18904090,15.327233800000002,44.216979900000005,84
18904090,15.3273179,44.2168265,85
18904090,15.327368600000002,44.2167,86
18904090,15.3274149,44.216584700000006,87
18904090,15.327795400000001,44.21546790000001,88
18904090,15.327912300000001,44.215208800000006,89
18904090,15.327984,44.215067600000005,90
18904090,15.327930700000001,44.215002500000004,91
18904090,15.3278662,44.215044000000006,92
18904090,15.3278218,44.21508420000001,93
18904090,15.327765200000002,44.215142500000006,94
18904090,15.327717800000002,44.2151854,95
18904090,15.327656800000002,44.21525320000001,96
18904090,15.327577400000001,44.215277300000004,97
18904090,15.3276368,44.215125,98
18904090,15.327980700000001,44.21383530000001,99
18904090,15.3280322,44.2138968,100
18904090,15.328129200000001,44.213912,101
18904090,15.3282225,44.213888700000005,102
18904090,15.3282687,44.2138372,103
18904090,15.328289900000001,44.213755600000006,104
18904090,15.3282722,44.21353130000001,105
18904090,15.328192800000002,44.212918,106
18904090,15.328110800000001,44.2128031,107
18904090,15.328064000000001,44.212417800000004,108
18904090,15.3276958,44.20915900000001,109
18904090,15.327626600000002,44.2089136,110
18904090,15.327337600000002,44.20635480000001,111
18904090,15.327264000000001,44.20502870000001,112
18904090,15.3272568,44.20439150000001,113
18904090,15.327265800000001,44.203678200000006,114
18904090,15.327297000000002,44.2032851,115
18904090,15.327358700000001,44.202924,116
18904090,15.327496900000002,44.2026454,117
18904090,15.327562200000001,44.2023584,118
18904090,15.3276932,44.20187120000001,119
18904090,15.327823900000002,44.201282400000004,120
18904090,15.3279042,44.200656200000005,121
18904090,15.3278978,44.2000814,122
18904090,15.327826600000002,44.199158800000006,123
18904090,15.327818700000002,44.199047400000005,124
18904090,15.327704500000001,44.1990513,125
18904090,15.327280700000001,44.19907070000001,126
18904090,15.326630300000001,44.19909500000001,127
18904090,15.326015800000002,44.199086400000006,128
18904090,15.3250439,44.19902930000001,129
18904090,15.323376500000002,44.198913600000004,130
18904090,15.3222058,44.198876600000006,131
18904090,15.320986200000002,44.198807800000004,132
18904090,15.3205331,44.1987723,133
18904090,15.320500400000002,44.198685700000006,134
18904090,15.320494100000001,44.1986209,135
18904090,15.320506700000001,44.198557400000006,136
18904090,15.320723500000001,44.198194,137
18904090,15.320776300000002,44.1980714,138
18904090,15.321212000000001,44.1974467,139
18904090,15.3216502,44.1968541,140
18904090,15.321916000000002,44.196468100000004,141
18904090,15.3228208,44.1951844,142
18904090,15.322727700000002,44.1951083,143
18904090,15.323431600000001,44.194096200000004,144
18904090,15.323649000000001,44.193783700000004,145
18904090,15.324878900000002,44.191999100000004,146
18904090,15.325121300000001,44.19162790000001,147
18904090,15.326428700000001,44.189755700000006,148
18904090,15.327174800000002,44.188665,149
18904090,15.328337200000002,44.1869512,150
18904090,15.330668000000001,44.183438,151
18904090,15.330992600000002,44.182815000000005,152
18904090,15.331203600000002,44.18239560000001,153
18904090,15.331610500000002,44.1815536,154
18904090,15.3317612,44.1812419,155
18904090,15.3319702,44.180796300000004,156
18904090,15.332917600000002,44.178836200000006,157
18904090,15.333097300000002,44.1784941,158
18904090,15.3336301,44.1773943,159
18904090,15.3341892,44.176219800000005,160
18904090,15.334975700000001,44.1743615,161
18904090,15.335355100000001,44.1734427,162
18904090,15.335991500000002,44.1719172,163
18904090,15.3364834,44.17082310000001,164
18904090,15.336674700000001,44.1705473,165
18904090,15.3369028,44.170304300000005,166
18904090,15.3370811,44.17013910000001,167
18904090,15.337285900000001,44.1699915,168
18904090,15.337520300000001,44.1698651,169
18904090,15.337761800000001,44.169786300000005,170
18904090,15.3381079,44.1697111,171
18904090,15.339021700000002,44.169589800000004,172
18904090,15.339595300000001,44.169488,173
18904090,15.340958900000002,44.169297900000004,174
18904090,15.341204900000001,44.169273200000006,175
18904090,15.341432900000001,44.169277900000004,176
18904090,15.341717500000001,44.169305300000005,177
18904090,15.341892300000001,44.169336,178
18904090,15.344023300000002,44.16997370000001,179
18904090,15.3448837,44.170233,180
18904090,15.3453662,44.1703787,181
18904090,15.3456755,44.170492200000005,182
18904090,15.346143300000001,44.1707297,183
18904090,15.346475800000002,44.170980300000004,184
18904090,15.347363900000001,44.171784200000005,185
18904090,15.347909800000002,44.1722784,186
18904090,15.348092600000001,44.17250310000001,187
18904090,15.348376700000001,44.172763100000004,188
18904090,15.348741700000001,44.173100100000006,189
18904090,15.348997700000002,44.173336600000006,190
18904090,15.349207400000001,44.1734851,191
18904090,15.349665800000002,44.17388940000001,192
18904090,15.350093900000001,44.174243600000004,193
18904090,15.350415300000002,44.17451810000001,194
18904090,15.3506984,44.174705,195
18904090,15.351022500000001,44.1748764,196
18904090,15.351413200000001,44.175003800000006,197
18904090,15.351685900000001,44.1750442,198
18904090,15.352036400000001,44.1750673,199
18904090,15.352761800000001,44.1749857,200
18904090,15.353407500000001,44.174907000000005,201
18904090,15.353952300000001,44.174841300000004,202
18904090,15.354488100000001,44.174801200000005,203
18904090,15.3564143,44.17455760000001,204
18904090,15.3582265,44.174356200000005,205
18904090,15.358605100000002,44.17430040000001,206
18904090,15.359585100000002,44.174174900000004,207
18904090,15.3603289,44.17409730000001,208
18904090,15.3607124,44.17405,209
18904090,15.362680000000001,44.1738179,210
18904090,15.363100600000001,44.173770100000006,211
18904090,15.363475300000001,44.1737861,212
18904090,15.363984700000001,44.1738489,213
18904090,15.364684900000002,44.174078800000004,214
18904090,15.365076400000001,44.174216900000005,215
18904090,15.3667592,44.174801300000006,216
18904090,15.3688701,44.175536900000004,217
18904090,15.368833000000002,44.17564110000001,218
18904090,15.3698133,44.1760615,219
18904090,15.3700673,44.176210700000006,220
18904090,15.3717868,44.1775256,221
18904090,15.371953200000002,44.17764940000001,222
18904090,15.372178500000002,44.177822500000005,223
18904090,15.3724015,44.1779792,224
18904090,15.3724257,44.17803060000001,225
18904090,15.372459200000002,44.178076100000006,226
18904090,15.372500500000001,44.178114,227
18904090,15.372548100000001,44.178142900000005,228
18904090,15.372568900000001,44.1781518,229
18904090,15.3726175,44.178165400000005,230
18904090,15.372667700000001,44.178169800000006,231
18904090,15.372717800000002,44.17816500000001,232
18904090,15.372766300000002,44.17815100000001,233
18904090,15.372801,44.17813460000001,234
18904090,15.3728332,44.1781135,235
18904090,15.372875,44.178074900000006,236
18904090,15.372908500000001,44.1780285,237
18904090,15.372932700000002,44.1779762,238
18904090,15.372946400000002,44.177919900000006,239
18904090,15.3729492,44.177862000000005,240
18904090,15.372939400000002,44.1777985,241
18904090,15.3729165,44.177738700000006,242
18904090,15.372908,44.1776975,243
18904090,15.3729068,44.177655300000005,244
18904090,15.372912800000002,44.1776136,245
18904090,15.3729258,44.1775737,246
18904090,15.372945500000002,44.177536800000006,247
18904090,15.372971200000002,44.17750410000001,248
18904090,15.373002000000001,44.177476600000006,249
18904090,15.3731632,44.177339200000006,250
18904090,15.373517600000001,44.1770372,251
18904090,15.3737717,44.1768142,252
18904090,15.373991600000002,44.17659020000001,253
18904090,15.374166,44.1763884,254
18904090,15.374399400000001,44.17607700000001,255
